,n_estimators,min_samples_split,min_samples_leaf,max_samples,max_depth,bootstrap,auc,f1,sensitivity,specificity,accuracy
Outer 733,67,3,4,0.5306536241041286,6,True,0.6904102693178958,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 734,74,3,3,0.8677329689364878,2,True,0.8187767430153536,0.0,0.0,1.0,0.8253012048192772
Outer 735,44,2,3,0.8637349385651029,8,True,0.7717090359929525,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 736,73,5,3,0.8112187072903942,7,True,0.7870626730430406,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 737,68,2,2,0.9743700118918637,7,True,0.811477472942361,0.0,0.0,1.0,0.8253012048192772
Outer 738,59,4,2,0.8834879909420588,4,True,0.8041782028693683,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 739,73,4,2,0.9887705746029594,1,True,0.7699471432167129,0.0,0.0,1.0,0.8253012048192772
Outer 740,52,3,1,0.893727840974234,4,True,0.749307827837906,0.0,0.0,1.0,0.8253012048192772
Outer 741,67,3,4,0.8083448567267523,4,True,0.7865592751069721,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 742,70,5,4,0.5721172168791221,8,True,0.7138182733450793,0.29411764705882354,0.1724137931034483,1.0,0.8554216867469879
Outer 743,75,5,4,0.8909994682642393,3,True,0.7797634029700479,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 744,60,2,2,0.9227271513432648,3,True,0.6589478983136169,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 745,72,2,1,0.9798341614646737,6,True,0.7729675308331236,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 746,57,2,3,0.9775292950210396,3,True,0.7334507928517493,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 747,55,2,4,0.7953824752088929,8,True,0.7948653410521017,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 748,53,5,4,0.9725250108644135,9,True,0.6803423105965266,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 749,42,4,3,0.8735646111869119,5,True,0.6529071230807955,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 750,73,5,1,0.9996670145844785,3,True,0.7870626730430406,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 751,61,2,3,0.9787239450392679,5,True,0.7739743267052606,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 752,75,3,3,0.7577686572026766,10,True,0.7767430153536371,0.29411764705882354,0.1724137931034483,1.0,0.8554216867469879
Outer 753,41,2,1,0.9719847956418266,7,True,0.7749811225773974,0.17647058823529413,0.10344827586206896,0.9854014598540146,0.8313253012048193
Outer 754,74,2,4,0.7052707777171245,4,True,0.7115529826327713,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 755,63,5,2,0.653630053365605,4,True,0.7118046816008055,0.0,0.0,1.0,0.8253012048192772
Outer 756,60,5,1,0.8632908631554183,3,True,0.7679335514724389,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 757,67,2,4,0.9653473406604496,3,True,0.8545179964762144,0.0,0.0,1.0,0.8253012048192772
Outer 758,74,3,3,0.7131974297017099,3,True,0.8494840171155298,0.0,0.0,1.0,0.8253012048192772
Outer 759,70,5,2,0.8440023110340654,4,True,0.7915932544676567,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 760,58,2,3,0.598931394625722,4,True,0.7377296753083312,0.1875,0.10344827586206896,1.0,0.8433734939759037
Outer 761,47,5,2,0.9147646955901108,4,True,0.8132393657186006,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 762,67,3,3,0.7816473930234197,4,True,0.7372262773722628,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 763,73,3,1,0.6232062653058446,4,True,0.6506418323684874,0.0,0.0,1.0,0.8253012048192772
Outer 764,61,4,4,0.9328208347525281,4,True,0.7827837905864585,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 765,32,5,4,0.8519317671858062,4,True,0.8165114523030456,0.0,0.0,1.0,0.8253012048192772
Outer 766,51,3,1,0.8026357737676479,4,True,0.7931034482758621,0.0,0.0,1.0,0.8253012048192772
Outer 767,64,2,4,0.989904866553286,6,True,0.7404983639567078,0.1875,0.10344827586206896,1.0,0.8433734939759037
Outer 768,58,3,3,0.818371849689927,4,True,0.7472942360936321,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 769,74,5,4,0.8260102374343432,7,True,0.762396174175686,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 770,61,4,4,0.6303485293120947,3,True,0.7556003020387616,0.0,0.0,1.0,0.8253012048192772
Outer 771,51,5,4,0.8894825664201835,3,True,0.7850490812987667,0.0,0.0,1.0,0.8253012048192772
Outer 772,44,2,4,0.5273517516251851,4,True,0.7009816259753334,0.0,0.0,1.0,0.8253012048192772
Outer 773,49,5,4,0.9231138421422127,3,True,0.7311855021394412,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 774,71,2,3,0.8621806088901824,5,True,0.7837905864585955,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 775,58,2,4,0.9289584960198763,10,True,0.7563553989428643,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 776,74,2,1,0.907177599129039,3,True,0.787566070979109,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 777,62,5,4,0.6907211945602161,2,True,0.7681852504404731,0.0,0.0,1.0,0.8253012048192772
Outer 778,54,3,2,0.9731720516871146,2,True,0.7216209413541405,0.0,0.0,1.0,0.8253012048192772
Outer 779,66,4,3,0.6520808512126074,2,True,0.6755600302038762,0.0,0.0,1.0,0.8253012048192772
Outer 780,71,2,2,0.9265819276499221,7,True,0.6800906116284923,0.1875,0.10344827586206896,1.0,0.8433734939759037
Outer 781,58,2,4,0.6555334521258807,5,True,0.7931034482758621,0.0,0.0,1.0,0.8253012048192772
Outer 782,69,4,2,0.9500763209368945,10,True,0.6526554241127612,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 783,50,5,4,0.9712754328731181,8,True,0.8572866851245909,0.1875,0.10344827586206896,1.0,0.8433734939759037
Outer 784,65,3,1,0.7399544784672427,5,True,0.7133148754090108,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 785,70,3,3,0.9457882838941404,9,True,0.6795872136924238,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 786,32,2,3,0.8691769420943252,9,True,0.6956959476466147,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 787,53,4,4,0.7613975182655788,3,True,0.7628995721117543,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 788,63,5,3,0.610232783451741,3,True,0.7566070979108985,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 789,62,4,3,0.8621932496034538,9,True,0.760382582431412,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 790,67,3,3,0.6304117225036997,6,True,0.6345330984142966,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 791,58,4,4,0.9611247994879554,7,True,0.7576138937830356,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 792,56,4,4,0.8863674102424239,4,True,0.7968789327963756,0.0,0.0,1.0,0.8253012048192772
Outer 793,75,5,1,0.8602147167360675,5,True,0.7467908381575635,0.1875,0.10344827586206896,1.0,0.8433734939759037
Outer 794,66,3,1,0.8816862096565401,6,True,0.7410017618927762,0.18181818181818182,0.10344827586206896,0.9927007299270073,0.8373493975903614
Outer 795,33,3,4,0.8772262475584962,9,True,0.7382330732443997,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 796,64,2,4,0.8680158384780111,6,True,0.6440976591995973,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 797,72,2,1,0.9681386379892141,2,True,0.7694437452806444,0.0,0.0,1.0,0.8253012048192772
Outer 798,69,2,3,0.9987127221669556,10,True,0.7510697206141455,0.18181818181818182,0.10344827586206896,0.9927007299270073,0.8373493975903614
Outer 799,74,2,4,0.8620094991700851,3,True,0.7488044299018375,0.0,0.0,1.0,0.8253012048192772
