,n_estimators,min_samples_split,min_samples_leaf,max_samples,max_depth,bootstrap,auc,f1,sensitivity,specificity,accuracy
Outer 31 - Inner 0,168,4,1,0.8508098635117243,20,True,0.7231311351623458,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 31 - Inner 1,86,5,4,0.9177992388176914,16,True,0.6843694940850743,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 31 - Inner 2,163,3,3,0.6265584423066698,27,True,0.7432670526050843,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 31 - Inner 3,156,7,3,0.8146637109091477,25,True,0.7352126856279889,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 31 - Inner 4,161,6,1,0.9268334846532363,6,True,0.6979612383589228,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 31 - Inner 5,167,4,2,0.6266302121167828,8,True,0.6876415806695192,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 32 - Inner 0,110,8,3,0.9346296440096817,27,True,0.7530833123584193,0.1875,0.10344827586206896,1.0,0.8433734939759037
Outer 32 - Inner 1,164,8,2,0.6180566860470414,10,True,0.7296753083312358,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 32 - Inner 2,177,10,1,0.9220297582166337,21,True,0.7717090359929524,0.17647058823529413,0.10344827586206896,0.9854014598540146,0.8313253012048193
Outer 32 - Inner 3,54,4,4,0.9120086347702437,18,True,0.7207399949660206,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 32 - Inner 4,168,10,4,0.9863529620186804,26,True,0.7465391391895293,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 32 - Inner 5,145,7,2,0.6228045428645306,14,True,0.759124087591241,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 33 - Inner 0,146,5,1,0.587582698205996,22,True,0.7077774981122578,0.18181818181818182,0.10344827586206896,0.9927007299270073,0.8373493975903614
Outer 33 - Inner 1,99,6,2,0.6892015525612238,25,True,0.7477976340297005,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 33 - Inner 2,188,8,2,0.7743135569808974,17,True,0.7258998238107224,0.12121212121212122,0.06896551724137931,0.9854014598540146,0.8253012048192772
Outer 33 - Inner 3,113,8,1,0.7257987357530814,21,True,0.7379813742763655,0.12121212121212122,0.06896551724137931,0.9854014598540146,0.8253012048192772
Outer 33 - Inner 4,58,9,4,0.6617193332398016,30,True,0.7470425371255978,0.18181818181818182,0.10344827586206896,0.9927007299270073,0.8373493975903614
Outer 33 - Inner 5,175,8,2,0.9602312413323872,21,True,0.7384847722124339,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 34 - Inner 0,130,6,2,0.838690184203531,15,True,0.804933299773471,0.18181818181818182,0.10344827586206896,0.9927007299270073,0.8373493975903614
Outer 34 - Inner 1,186,6,2,0.7647682628893335,28,True,0.7795117040020136,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 34 - Inner 2,139,3,2,0.5236719956836561,5,True,0.7425119557009816,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 34 - Inner 3,197,10,4,0.844698778374688,9,True,0.7737226277372263,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 34 - Inner 4,123,5,4,0.5062677619413964,8,True,0.7556003020387617,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 34 - Inner 5,110,6,1,0.7938584404854752,22,True,0.7831613390385099,0.12121212121212122,0.06896551724137931,0.9854014598540146,0.8253012048192772
Outer 35 - Inner 0,164,4,3,0.6853649935097199,10,True,0.7291719103951674,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 35 - Inner 1,127,6,3,0.8373821571574985,18,True,0.7694437452806444,0.18181818181818182,0.10344827586206896,0.9927007299270073,0.8373493975903614
Outer 35 - Inner 2,119,9,4,0.8123459070269585,16,True,0.7795117040020136,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 35 - Inner 3,145,3,4,0.9540387460465327,15,True,0.7709539390888498,0.12121212121212122,0.06896551724137931,0.9854014598540146,0.8253012048192772
Outer 35 - Inner 4,151,5,4,0.9990160660074714,22,True,0.784293984394664,0.0625,0.034482758620689655,0.9854014598540146,0.8192771084337349
Outer 35 - Inner 5,190,4,4,0.5071392096444678,19,True,0.7795117040020135,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 36 - Inner 0,65,2,4,0.7907574490966625,17,True,0.7855524792348352,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 36 - Inner 1,98,6,1,0.9562690112412165,5,True,0.7797634029700478,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 36 - Inner 2,154,3,4,0.9730368676616793,13,True,0.8147495595268059,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 36 - Inner 3,132,2,3,0.7986115714368509,10,True,0.8041782028693683,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 36 - Inner 4,121,9,4,0.9437543107337152,15,True,0.8001510193808206,0.1875,0.10344827586206896,1.0,0.8433734939759037
Outer 36 - Inner 5,197,2,3,0.6608852033894814,9,True,0.803926503901334,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 37 - Inner 0,109,2,3,0.6713879133018791,14,True,0.8129876667505663,0.12121212121212122,0.06896551724137931,0.9854014598540146,0.8253012048192772
Outer 37 - Inner 1,109,4,2,0.6402579304109265,14,True,0.7661716586961993,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 37 - Inner 2,50,8,2,0.9318661262693043,6,True,0.785300780266801,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 37 - Inner 3,167,5,4,0.5454397635511945,23,True,0.8401711552982633,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 37 - Inner 4,149,10,2,0.9109234045798231,21,True,0.8011578152529574,0.12121212121212122,0.06896551724137931,0.9854014598540146,0.8253012048192772
Outer 37 - Inner 5,100,8,3,0.8864469280409685,18,True,0.7759879184495343,0.23529411764705882,0.13793103448275862,0.9927007299270073,0.8433734939759037
Outer 38 - Inner 0,173,6,4,0.6534669881574044,21,True,0.7709539390888497,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 38 - Inner 1,160,3,4,0.9991847732881065,24,True,0.7324439969796124,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 38 - Inner 2,148,2,2,0.8552013633491005,22,True,0.6974578404228543,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 38 - Inner 3,195,9,1,0.7478317114908155,15,True,0.7183488547696955,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 38 - Inner 4,53,7,2,0.9132085577324647,20,True,0.7378555247923483,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 38 - Inner 5,167,10,4,0.9406826330454656,20,True,0.760382582431412,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 39 - Inner 0,112,8,4,0.6656594822965115,14,True,0.781021897810219,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 39 - Inner 1,75,6,1,0.763073278332021,16,True,0.7946136420840674,0.2702702702702703,0.1724137931034483,0.9781021897810219,0.8373493975903614
Outer 39 - Inner 2,131,3,4,0.6440786184520761,27,True,0.7900830606594512,0.18181818181818182,0.10344827586206896,0.9927007299270073,0.8373493975903614
Outer 39 - Inner 3,115,5,3,0.8301860030552778,21,True,0.7987666750566322,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 39 - Inner 4,81,7,4,0.5905344490973099,10,True,0.7503146237100428,0.12121212121212122,0.06896551724137931,0.9854014598540146,0.8253012048192772
Outer 39 - Inner 5,154,7,1,0.9491027319364393,17,True,0.7664233576642335,0.12121212121212122,0.06896551724137931,0.9854014598540146,0.8253012048192772
Outer 40 - Inner 0,200,3,4,0.9669326048903242,10,True,0.768940347344576,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 40 - Inner 1,134,2,2,0.9987566299094095,17,True,0.7289202114271333,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 40 - Inner 2,119,10,2,0.6857930854440604,21,True,0.7445255474452555,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 40 - Inner 3,181,6,2,0.9105601469502931,11,True,0.7518248175182483,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 40 - Inner 4,98,6,4,0.8948450117534931,28,True,0.7747294236093631,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 40 - Inner 5,129,8,4,0.8338583860791766,30,True,0.7649131638560283,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 41 - Inner 0,78,2,4,0.7315178530265022,11,True,0.6700226529071232,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 41 - Inner 1,78,4,4,0.9120652513609362,28,True,0.7248930279385855,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 41 - Inner 2,50,4,4,0.9005122971918293,15,True,0.7430153536370501,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 41 - Inner 3,129,4,4,0.8419940768543301,10,True,0.7488044299018374,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 41 - Inner 4,199,6,3,0.6990815105382046,7,True,0.7258998238107224,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 41 - Inner 5,107,9,3,0.7648253653673842,19,True,0.7100427888245658,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 42 - Inner 0,168,10,4,0.9586557053526847,11,True,0.6667505663226782,0.0,0.0,1.0,0.8253012048192772
Outer 42 - Inner 1,155,9,3,0.6245181623248568,14,True,0.6305059149257488,0.0,0.0,1.0,0.8253012048192772
Outer 42 - Inner 2,154,3,2,0.7447645812463373,6,True,0.6305059149257488,0.0,0.0,1.0,0.8253012048192772
Outer 42 - Inner 3,129,7,4,0.7788066551347205,15,True,0.6476214447520765,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 42 - Inner 4,75,5,1,0.9166198264693104,11,True,0.6058394160583942,0.0,0.0,1.0,0.8253012048192772
Outer 42 - Inner 5,200,2,4,0.6643523822966189,9,True,0.6440976591995973,0.0,0.0,1.0,0.8253012048192772
Outer 43 - Inner 0,153,2,3,0.9857847880560864,20,True,0.6853762899572112,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 43 - Inner 1,149,5,3,0.6032799634734964,11,True,0.6707777498112257,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 43 - Inner 2,90,4,2,0.9373462980713141,6,True,0.6876415806695193,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 43 - Inner 3,161,9,2,0.9312793311439762,25,True,0.6919204631261012,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 43 - Inner 4,172,6,4,0.8184727339399529,21,True,0.6944374528064435,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 43 - Inner 5,152,8,3,0.8261575886454724,21,True,0.7072741001761893,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 44 - Inner 0,61,6,4,0.6835601417044405,10,True,0.7523282154543166,0.0625,0.034482758620689655,0.9854014598540146,0.8192771084337349
Outer 44 - Inner 1,189,3,3,0.9940741400530088,22,True,0.7837905864585956,0.0625,0.034482758620689655,0.9854014598540146,0.8192771084337349
Outer 44 - Inner 2,140,5,4,0.8894759180557457,5,True,0.7236345330984143,0.0625,0.034482758620689655,0.9854014598540146,0.8192771084337349
Outer 44 - Inner 3,72,5,4,0.6137984730924959,17,True,0.7291719103951674,0.0625,0.034482758620689655,0.9854014598540146,0.8192771084337349
Outer 44 - Inner 4,122,6,4,0.5747050109386524,11,True,0.7377296753083313,0.0625,0.034482758620689655,0.9854014598540146,0.8192771084337349
Outer 44 - Inner 5,129,6,1,0.7970999600626919,19,True,0.7349609866599547,0.06060606060606061,0.034482758620689655,0.9781021897810219,0.8132530120481928
Outer 45 - Inner 0,136,6,3,0.8609570472435906,18,True,0.7931034482758621,0.1875,0.10344827586206896,1.0,0.8433734939759037
Outer 45 - Inner 1,59,9,3,0.9439995311736085,7,True,0.7634029700478229,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 45 - Inner 2,142,3,4,0.7602778674928519,18,True,0.7666750566322679,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 45 - Inner 3,51,2,3,0.744599344681018,17,True,0.7827837905864585,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 45 - Inner 4,118,3,4,0.6540469032337419,8,True,0.8014095142209917,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 45 - Inner 5,141,8,3,0.8729927253320173,25,True,0.7394915680845708,0.12121212121212122,0.06896551724137931,0.9854014598540146,0.8253012048192772
Outer 46 - Inner 0,161,10,3,0.6733502470397309,23,True,0.6277372262773723,0.12121212121212122,0.06896551724137931,0.9854014598540146,0.8253012048192772
Outer 46 - Inner 1,173,7,3,0.6016660100298126,30,True,0.6760634281399446,0.12121212121212122,0.06896551724137931,0.9854014598540146,0.8253012048192772
Outer 46 - Inner 2,196,6,4,0.622557352990576,5,True,0.6936823559023408,0.0625,0.034482758620689655,0.9854014598540146,0.8192771084337349
Outer 46 - Inner 3,77,5,3,0.9699477118038162,20,True,0.6919204631261011,0.12121212121212122,0.06896551724137931,0.9854014598540146,0.8253012048192772
Outer 46 - Inner 4,113,10,4,0.633823132825719,25,True,0.6695192549710547,0.0625,0.034482758620689655,0.9854014598540146,0.8192771084337349
Outer 46 - Inner 5,200,7,4,0.6632035071760553,6,True,0.6649886735464384,0.12121212121212122,0.06896551724137931,0.9854014598540146,0.8253012048192772
Outer 47 - Inner 0,90,3,1,0.8859105259989712,5,True,0.7782532091618424,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 47 - Inner 1,120,3,3,0.9810822321340051,15,True,0.7782532091618424,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 47 - Inner 2,195,5,3,0.6666102703648142,5,True,0.7868109740750063,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 47 - Inner 3,188,3,3,0.9255114419340694,10,True,0.772212433929021,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 47 - Inner 4,176,3,3,0.8875273519815702,20,True,0.7543418071985905,0.18181818181818182,0.10344827586206896,0.9927007299270073,0.8373493975903614
Outer 47 - Inner 5,150,7,2,0.8900636447770038,15,True,0.765668260760131,0.18181818181818182,0.10344827586206896,0.9927007299270073,0.8373493975903614
Outer 48 - Inner 0,142,10,2,0.9487643494372386,9,True,0.7556003020387616,0.17647058823529413,0.10344827586206896,0.9854014598540146,0.8313253012048193
Outer 48 - Inner 1,144,8,4,0.701327602391079,20,True,0.7274100176189278,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 48 - Inner 2,160,3,3,0.5099935321795019,25,True,0.7480493329977347,0.12121212121212122,0.06896551724137931,0.9854014598540146,0.8253012048192772
Outer 48 - Inner 3,66,10,4,0.900315805550046,5,True,0.7337024918197835,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 48 - Inner 4,176,8,4,0.6734318157095668,23,True,0.7306821042033729,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 48 - Inner 5,59,7,4,0.6384572919389511,9,True,0.7714573370249181,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 49 - Inner 0,103,4,1,0.8801211191103255,17,True,0.7666750566322678,0.0,0.0,0.9854014598540146,0.8132530120481928
Outer 49 - Inner 1,184,9,4,0.7564898641481147,14,True,0.7956204379562044,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 49 - Inner 2,183,10,4,0.9438743892733523,16,True,0.785300780266801,0.0,0.0,1.0,0.8253012048192772
Outer 49 - Inner 3,159,9,2,0.8869829219793657,11,True,0.7639063679838913,0.0,0.0,0.9854014598540146,0.8132530120481928
Outer 49 - Inner 4,140,7,3,0.7050794488559443,27,True,0.7593757865592751,0.0,0.0,1.0,0.8253012048192772
Outer 49 - Inner 5,200,6,4,0.9436492247379547,9,True,0.7535867102944878,0.0,0.0,1.0,0.8253012048192772
Outer 50 - Inner 0,116,3,3,0.724878502215843,7,True,0.7709539390888497,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 50 - Inner 1,172,10,4,0.7858042369086741,17,True,0.7936068462119306,0.0,0.0,1.0,0.8253012048192772
Outer 50 - Inner 2,146,2,4,0.6210128037445191,29,True,0.7966272338283413,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 50 - Inner 3,161,3,3,0.8119961226124972,15,True,0.7669267556003021,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 50 - Inner 4,76,3,3,0.928776865050521,28,True,0.7678077019884219,0.0,0.0,0.9854014598540146,0.8132530120481928
Outer 50 - Inner 5,188,10,2,0.9555519969451298,15,True,0.8243141203121067,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 51 - Inner 0,149,7,4,0.6376582299209259,14,True,0.7404983639567078,0.18181818181818182,0.10344827586206896,0.9927007299270073,0.8373493975903614
Outer 51 - Inner 1,80,5,4,0.5009886756524384,14,True,0.7299270072992701,0.12121212121212122,0.06896551724137931,0.9854014598540146,0.8253012048192772
Outer 51 - Inner 2,121,5,3,0.9004830818884484,24,True,0.7357160835640574,0.17647058823529413,0.10344827586206896,0.9854014598540146,0.8313253012048193
Outer 51 - Inner 3,98,4,1,0.6635973144368681,11,True,0.7543418071985905,0.12121212121212122,0.06896551724137931,0.9854014598540146,0.8253012048192772
Outer 51 - Inner 4,150,2,4,0.5817033220808885,5,True,0.7347092876919205,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 51 - Inner 5,74,6,1,0.5002812337089666,7,True,0.7165869619934558,0.0,0.0,0.9854014598540146,0.8132530120481928
Outer 52 - Inner 0,186,2,3,0.9513871041916614,16,True,0.7709539390888497,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 52 - Inner 1,161,4,2,0.7749260054521965,8,True,0.7664233576642336,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 52 - Inner 2,86,3,2,0.7568930968189103,5,True,0.7961238358922729,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 52 - Inner 3,150,4,2,0.6723253449950257,12,True,0.760382582431412,0.1875,0.10344827586206896,1.0,0.8433734939759037
Outer 52 - Inner 4,113,9,4,0.9512672724291401,22,True,0.7394915680845708,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 52 - Inner 5,148,6,3,0.9294192770601172,8,True,0.7958721369242386,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 53 - Inner 0,181,10,3,0.721105683054325,25,True,0.7354643845960231,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 53 - Inner 1,110,2,2,0.9665934673518253,14,True,0.7206141454820034,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 53 - Inner 2,85,9,1,0.9953322313665853,5,True,0.7367228794361942,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 53 - Inner 3,128,8,1,0.7299108586345557,22,True,0.685124590989177,0.0625,0.034482758620689655,0.9854014598540146,0.8192771084337349
Outer 53 - Inner 4,81,8,2,0.7505289035923515,6,True,0.7432670526050843,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 53 - Inner 5,186,5,4,0.8329885625857085,21,True,0.737477976340297,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 54 - Inner 0,182,3,2,0.5873133082026687,28,True,0.8097155801661213,0.0,0.0,1.0,0.8253012048192772
Outer 54 - Inner 1,59,3,1,0.7335857165967367,17,True,0.7832871885225271,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 54 - Inner 2,166,7,1,0.57052216359252,25,True,0.7910898565315883,0.0,0.0,1.0,0.8253012048192772
Outer 54 - Inner 3,164,2,1,0.8772034758184064,20,True,0.7943619431160333,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 54 - Inner 4,72,4,1,0.968493956619334,7,True,0.7931034482758621,0.0,0.0,1.0,0.8253012048192772
Outer 54 - Inner 5,100,7,2,0.6690487125602624,16,True,0.783287188522527,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 55 - Inner 0,73,3,4,0.8558372088879083,19,True,0.7850490812987666,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 55 - Inner 1,155,2,4,0.5963795708283774,26,True,0.7568587968789329,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 55 - Inner 2,74,3,1,0.6282842318985241,14,True,0.7734709287691921,0.0,0.0,1.0,0.8253012048192772
Outer 55 - Inner 3,185,9,3,0.7977405248174478,21,True,0.772212433929021,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 55 - Inner 4,119,2,1,0.9010285105538751,6,True,0.778756607097911,0.0,0.0,1.0,0.8253012048192772
Outer 55 - Inner 5,59,9,4,0.8874926939695287,6,True,0.7684369494085075,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 56 - Inner 0,171,8,3,0.8108297410060472,7,True,0.8182733450792852,0.29411764705882354,0.1724137931034483,1.0,0.8554216867469879
Outer 56 - Inner 1,165,10,4,0.9613223762186739,17,True,0.8263277120563806,0.24242424242424243,0.13793103448275862,1.0,0.8493975903614458
Outer 56 - Inner 2,121,4,2,0.9511274998558272,12,True,0.8074502894538133,0.24242424242424243,0.13793103448275862,1.0,0.8493975903614458
Outer 56 - Inner 3,128,4,4,0.6524758237118906,25,True,0.8228039265039013,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 56 - Inner 4,154,9,1,0.9771173051385601,12,True,0.7961238358922729,0.24242424242424243,0.13793103448275862,1.0,0.8493975903614458
Outer 56 - Inner 5,175,8,4,0.5355874944790759,18,True,0.8034231059652654,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 57 - Inner 0,87,8,3,0.9972469228885967,21,True,0.7425119557009816,0.06060606060606061,0.034482758620689655,0.9781021897810219,0.8132530120481928
Outer 57 - Inner 1,156,3,3,0.7900864463545447,15,True,0.6936823559023408,0.06060606060606061,0.034482758620689655,0.9781021897810219,0.8132530120481928
Outer 57 - Inner 2,82,6,3,0.5983058810328885,7,True,0.7012333249433678,0.06060606060606061,0.034482758620689655,0.9781021897810219,0.8132530120481928
Outer 57 - Inner 3,148,2,3,0.8961598532857059,5,True,0.7107978857286685,0.0625,0.034482758620689655,0.9854014598540146,0.8192771084337349
Outer 57 - Inner 4,157,8,3,0.7278447421183079,10,True,0.7092876919204631,0.06060606060606061,0.034482758620689655,0.9781021897810219,0.8132530120481928
Outer 57 - Inner 5,106,6,2,0.8266885551465483,28,True,0.7153284671532846,0.06060606060606061,0.034482758620689655,0.9781021897810219,0.8132530120481928
Outer 58 - Inner 0,90,9,3,0.9816670726536333,14,True,0.7445255474452556,0.2857142857142857,0.1724137931034483,0.9927007299270073,0.8493975903614458
Outer 58 - Inner 1,125,9,2,0.5774999411098725,11,True,0.7029952177196074,0.24242424242424243,0.13793103448275862,1.0,0.8493975903614458
Outer 58 - Inner 2,82,2,2,0.5270881221201957,12,True,0.7206141454820036,0.34285714285714286,0.20689655172413793,1.0,0.8614457831325302
Outer 58 - Inner 3,124,3,2,0.7993465212223426,15,True,0.7485527309338031,0.24242424242424243,0.13793103448275862,1.0,0.8493975903614458
Outer 58 - Inner 4,50,8,3,0.5236552758130478,6,True,0.7158318650893531,0.1875,0.10344827586206896,1.0,0.8433734939759037
Outer 58 - Inner 5,152,5,2,0.8654028639175542,6,True,0.7082808960483261,0.24242424242424243,0.13793103448275862,1.0,0.8493975903614458
Outer 59 - Inner 0,162,7,1,0.7816674921735218,6,True,0.7248930279385855,0.0,0.0,1.0,0.8253012048192772
Outer 59 - Inner 1,180,6,4,0.6628359271622302,26,True,0.7654165617920966,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 59 - Inner 2,121,3,4,0.7566947377264597,10,True,0.7530833123584194,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 59 - Inner 3,95,5,2,0.7670383045657312,14,True,0.7203624465139693,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 59 - Inner 4,101,9,2,0.6019612037914378,7,True,0.7324439969796124,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 59 - Inner 5,67,4,2,0.9756294824310956,17,True,0.6964510445507174,0.0,0.0,1.0,0.8253012048192772
Outer 60 - Inner 0,170,10,4,0.7643657179922203,6,True,0.7500629247420085,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 60 - Inner 1,117,4,3,0.8731474501175686,12,True,0.7898313616914171,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 60 - Inner 2,194,6,4,0.8777224757415463,5,True,0.767933551472439,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 60 - Inner 3,61,8,3,0.8028503221427091,7,True,0.7389881701485024,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 60 - Inner 4,139,9,2,0.6191103743108375,13,True,0.7528316133903852,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 60 - Inner 5,168,5,3,0.9261729779136201,15,True,0.7644097659199598,0.1875,0.10344827586206896,1.0,0.8433734939759037
Outer 61 - Inner 0,103,8,1,0.7870855822501053,14,True,0.6370500880946388,0.17647058823529413,0.10344827586206896,0.9854014598540146,0.8313253012048193
Outer 61 - Inner 1,105,7,4,0.8360744976895178,6,True,0.6604580921218224,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 61 - Inner 2,196,6,2,0.6854552708836674,12,True,0.6735464384596023,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 61 - Inner 3,167,7,1,0.5272495442435899,11,True,0.661213189025925,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 61 - Inner 4,115,8,2,0.6157464835356113,9,True,0.6740498363956708,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 61 - Inner 5,165,7,3,0.7014170656335961,28,True,0.6803423105965265,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 62 - Inner 0,103,10,1,0.877990118485211,15,True,0.8484772212433929,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 62 - Inner 1,148,5,4,0.9920139778899111,25,True,0.8379058645859552,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 62 - Inner 2,144,8,2,0.8487308053027076,25,True,0.8263277120563806,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 62 - Inner 3,157,8,3,0.8122574860463379,18,True,0.8449534356909136,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 62 - Inner 4,92,3,1,0.9687160799161448,22,True,0.8307324439969795,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 62 - Inner 5,103,10,3,0.6321371215170761,18,True,0.8265794110244148,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 63 - Inner 0,139,10,1,0.8237165836942405,30,True,0.7601308834633779,0.18181818181818182,0.10344827586206896,0.9927007299270073,0.8373493975903614
