,n_estimators,min_samples_split,min_samples_leaf,max_samples,max_depth,bootstrap,auc,f1,sensitivity,specificity,accuracy
Outer 281 - Inner 2,150,2,2,0.6189900971107811,15,True,0.7517201834862385,0.4102564102564102,0.3333333333333333,0.9357798165137615,0.8270676691729323
Outer 281 - Inner 3,128,6,1,0.5446823668141243,28,True,0.6479357798165137,0.34285714285714286,0.25,0.9541284403669725,0.8270676691729323
Outer 281 - Inner 4,166,5,2,0.9097150897193357,29,True,0.7545871559633028,0.48648648648648646,0.375,0.963302752293578,0.8571428571428571
Outer 281 - Inner 5,166,6,1,0.8098378106015394,9,True,0.7125382262996942,0.35294117647058826,0.25,0.963302752293578,0.8345864661654135
Outer 282 - Inner 0,196,3,2,0.661431104646537,13,True,0.7863149847094801,0.4210526315789474,0.3333333333333333,0.944954128440367,0.8345864661654135
Outer 282 - Inner 1,64,9,1,0.8505739944661963,12,True,0.8031345565749236,0.32432432432432434,0.25,0.9357798165137615,0.8120300751879699
Outer 282 - Inner 2,164,10,3,0.8753237776059763,20,True,0.7312691131498471,0.35897435897435903,0.2916666666666667,0.926605504587156,0.8120300751879699
Outer 282 - Inner 3,165,6,1,0.8960664476376492,16,True,0.742737003058104,0.3125,0.20833333333333334,0.9724770642201835,0.8345864661654135
Outer 282 - Inner 4,99,2,4,0.9080502622998159,28,True,0.7301223241590213,0.23529411764705882,0.16666666666666666,0.944954128440367,0.8045112781954887
Outer 282 - Inner 5,152,4,1,0.9676213058532521,12,True,0.7836391437308868,0.38888888888888895,0.2916666666666667,0.9541284403669725,0.8345864661654135
Outer 283 - Inner 0,171,6,1,0.8776704632522421,22,True,0.8038990825688074,0.4102564102564102,0.3333333333333333,0.9357798165137615,0.8270676691729323
Outer 283 - Inner 1,182,10,1,0.7582482507509765,13,True,0.8574159021406728,0.34285714285714286,0.25,0.9541284403669725,0.8270676691729323
Outer 283 - Inner 2,93,5,4,0.6180534076306892,23,True,0.8459480122324159,0.5714285714285715,0.6666666666666666,0.8532110091743119,0.8195488721804511
Outer 283 - Inner 3,114,3,2,0.7157216319811026,29,True,0.8444189602446484,0.4583333333333333,0.4583333333333333,0.8807339449541285,0.8045112781954887
Outer 283 - Inner 4,180,4,2,0.7225962708221129,29,True,0.8727064220183486,0.5652173913043478,0.5416666666666666,0.9174311926605505,0.849624060150376
Outer 283 - Inner 5,69,3,1,0.5048183040528713,6,True,0.823394495412844,0.4528301886792453,0.5,0.8440366972477065,0.7819548872180451
Outer 284 - Inner 0,60,6,3,0.8872034790825272,24,True,0.841743119266055,0.4186046511627907,0.375,0.908256880733945,0.8120300751879699
Outer 284 - Inner 1,166,5,2,0.9991106477760545,8,True,0.8264525993883792,0.46511627906976744,0.4166666666666667,0.9174311926605505,0.8270676691729323
Outer 284 - Inner 2,151,2,1,0.7042233424645217,21,True,0.8117354740061162,0.35000000000000003,0.2916666666666667,0.9174311926605505,0.8045112781954887
Outer 284 - Inner 3,65,3,1,0.7304015289830179,18,True,0.8394495412844037,0.5581395348837209,0.5,0.9357798165137615,0.8571428571428571
Outer 284 - Inner 4,134,4,2,0.7655071595006894,22,True,0.8577981651376146,0.4761904761904762,0.4166666666666667,0.926605504587156,0.8345864661654135
Outer 284 - Inner 5,195,10,1,0.8089650388712134,12,True,0.8046636085626911,0.6222222222222222,0.5833333333333334,0.9357798165137615,0.8721804511278195
Outer 285 - Inner 0,170,4,3,0.5949247692535526,17,True,0.7943425076452599,0.43478260869565216,0.4166666666666667,0.8899082568807339,0.8045112781954887
Outer 285 - Inner 1,171,9,1,0.6097721328262682,13,True,0.790519877675841,0.3333333333333333,0.2916666666666667,0.8990825688073395,0.7894736842105263
Outer 285 - Inner 2,154,3,2,0.713895102379969,18,True,0.7759938837920489,0.35555555555555557,0.3333333333333333,0.8807339449541285,0.7819548872180451
Outer 285 - Inner 3,187,3,2,0.6918798902140428,11,True,0.7794342507645261,0.4782608695652174,0.4583333333333333,0.8990825688073395,0.8195488721804511
Outer 285 - Inner 4,172,4,1,0.7587656272160177,26,True,0.7599388379204893,0.4210526315789474,0.3333333333333333,0.944954128440367,0.8345864661654135
Outer 285 - Inner 5,137,4,2,0.8258806998918777,16,True,0.7891819571865444,0.4,0.3333333333333333,0.926605504587156,0.8195488721804511
Outer 286 - Inner 0,135,9,1,0.7766596435988747,10,True,0.6957186544342507,0.380952380952381,0.3333333333333333,0.908256880733945,0.8045112781954887
Outer 286 - Inner 1,136,10,1,0.7895433635154876,26,True,0.7748470948012233,0.4615384615384615,0.375,0.944954128440367,0.8421052631578947
Outer 286 - Inner 2,133,5,2,0.8419300340097382,19,True,0.8371559633027523,0.48648648648648646,0.375,0.963302752293578,0.8571428571428571
Outer 286 - Inner 3,87,2,1,0.7354139851897437,12,True,0.7350917431192661,0.2222222222222222,0.16666666666666666,0.926605504587156,0.7894736842105263
Outer 286 - Inner 4,95,5,1,0.7853566442361091,6,True,0.7362385321100917,0.375,0.375,0.8623853211009175,0.7744360902255639
Outer 286 - Inner 5,55,2,1,0.8719323654619449,24,True,0.7954892966360855,0.4615384615384615,0.375,0.944954128440367,0.8421052631578947
Outer 287 - Inner 0,105,6,1,0.8503024510997137,9,True,0.7985474006116208,0.4736842105263159,0.375,0.9541284403669725,0.849624060150376
Outer 287 - Inner 1,160,10,1,0.9840784075703553,11,True,0.7981651376146789,0.43243243243243246,0.3333333333333333,0.9541284403669725,0.8421052631578947
Outer 287 - Inner 2,119,5,2,0.6856784089053882,23,True,0.7775229357798166,0.4615384615384615,0.375,0.944954128440367,0.8421052631578947
Outer 287 - Inner 3,198,8,1,0.9993212934513711,7,True,0.7993119266055045,0.4736842105263159,0.375,0.9541284403669725,0.849624060150376
Outer 287 - Inner 4,117,5,3,0.9954176218805932,16,True,0.8012232415902141,0.5294117647058825,0.375,0.9908256880733946,0.8796992481203008
Outer 287 - Inner 5,68,5,1,0.9836208953131471,26,True,0.8490061162079511,0.5555555555555556,0.4166666666666667,0.981651376146789,0.8796992481203008
Outer 288 - Inner 0,131,9,2,0.8556568894250159,13,True,0.8352446483180428,0.46511627906976744,0.4166666666666667,0.9174311926605505,0.8270676691729323
Outer 288 - Inner 1,184,2,1,0.708823128072793,29,True,0.8776758409785933,0.5499999999999999,0.4583333333333333,0.9541284403669725,0.8646616541353384
Outer 288 - Inner 2,153,3,1,0.6295553894039616,19,True,0.8683103975535168,0.5581395348837209,0.5,0.9357798165137615,0.8571428571428571
Outer 288 - Inner 3,68,3,2,0.9590679688407922,18,True,0.8730886850152906,0.625,0.625,0.9174311926605505,0.8646616541353384
Outer 288 - Inner 4,87,4,3,0.5549356822417459,20,True,0.8593272171253823,0.68,0.7083333333333334,0.9174311926605505,0.8796992481203008
Outer 288 - Inner 5,93,4,1,0.9594830493388853,8,True,0.8922018348623852,0.6341463414634146,0.5416666666666666,0.963302752293578,0.8872180451127819
Outer 289 - Inner 0,164,8,2,0.7808930433520888,21,True,0.8845565749235473,0.5365853658536585,0.4583333333333333,0.944954128440367,0.8571428571428571
Outer 289 - Inner 1,172,4,2,0.997933002007651,20,True,0.9048165137614679,0.5714285714285715,0.5,0.944954128440367,0.8646616541353384
Outer 289 - Inner 2,163,4,2,0.734962541432115,10,True,0.8849388379204894,0.5,0.4583333333333333,0.9174311926605505,0.8345864661654135
Outer 289 - Inner 3,105,8,2,0.8705881452152067,21,True,0.8665902140672783,0.5714285714285715,0.5,0.944954128440367,0.8646616541353384
Outer 289 - Inner 4,126,4,3,0.8683844793102959,27,True,0.8704128440366973,0.5833333333333334,0.5833333333333334,0.908256880733945,0.849624060150376
Outer 289 - Inner 5,194,5,1,0.9686091418498641,21,True,0.9139908256880734,0.6,0.5,0.963302752293578,0.8796992481203008
Outer 290 - Inner 0,89,3,1,0.670519644705438,17,True,0.8749999999999999,0.48780487804878053,0.4166666666666667,0.9357798165137615,0.8421052631578947
Outer 290 - Inner 1,188,3,1,0.6062136086172499,18,True,0.8029434250764526,0.34146341463414637,0.2916666666666667,0.908256880733945,0.7969924812030075
Outer 290 - Inner 2,56,3,2,0.636817413311191,13,True,0.8189984709480123,0.4186046511627907,0.375,0.908256880733945,0.8120300751879699
Outer 290 - Inner 3,146,5,2,0.8069599779381385,18,True,0.8463302752293578,0.4,0.2916666666666667,0.963302752293578,0.8421052631578947
Outer 290 - Inner 4,134,2,2,0.9237263158847738,18,True,0.7469418960244648,0.3225806451612903,0.20833333333333334,0.981651376146789,0.8421052631578947
